"","Latitude","Longitude","Country","Count","GS","GSper","Custper","Ratio"
"33199",52.283162,5.970792,"NL",1,787.1132,0,0,0.54
"33200",52.283196,5.959473,"NL",1,418.4919,0,0,0.29
"33201",52.283204,4.822676,"NL",2,1092.4381,0,0.01,0.37
"33202",52.283241,8.153486,"DE",22,53376.9217,0.06,0.06,1.11
"33203",52.283313,4.587427,"NL",1,548.5279,0,0,0.37
"33204",52.283329,6.836599,"NL",1,1292.5409,0,0,0.88
"33205",52.283359,6.839179,"NL",1,1413.341,0,0,0.96
"33206",52.283436,4.584308,"NL",1,3048.7062,0.01,0,2.08
"33207",52.283528,4.867069,"NL",1,1477.4386,0,0,1.01
"33208",52.283536,4.855914,"NL",1,246.2188,0,0,0.17
"33209",52.283537,4.825096,"NL",1,1261.942,0,0,0.86
"33210",52.283636,6.828319,"NL",1,326.8129,0,0,0.22
"33211",52.283686,4.572458,"NL",1,5920.2747,0.01,0,4.04
"33212",52.283854,6.271835,"NL",1,245.9729,0,0,0.17
"33213",52.283888,6.021932,"NL",1,1227.9516,0,0,0.84
"33214",52.283984,4.865441,"NL",2,522.9752,0,0.01,0.18
"33215",52.283988,4.855783,"NL",1,4365.8078,0.01,0,2.98
"33216",52.284094,6.839515,"NL",1,320.0416,0,0,0.22
"33217",52.284227,6.832986,"NL",2,1163.1835,0,0.01,0.4
"33218",52.284276,6.426334,"NL",1,5909.2588,0.01,0,4.03
"33219",52.284287,6.840822,"NL",1,1366.4866,0,0,0.93
"33220",52.284291,4.845777,"NL",1,1293.7686,0,0,0.88
"33221",52.284322,6.099856,"NL",1,92.2936,0,0,0.06
"33222",52.284332,6.416069,"NL",1,123.0785,0,0,0.08
"33223",52.284391,6.829646,"NL",1,42.7913,0,0,0.03
"33224",52.284408,6.096922,"NL",1,369.3598,0,0,0.25
"33225",52.284433,5.263168,"NL",1,1354.1753,0,0,0.92
"33226",52.284466,6.782806,"NL",1,871.2166,0,0,0.59
"33227",52.284476,6.83785,"NL",1,316.2845,0,0,0.22
"33228",52.284592,5.970645,"NL",1,461.5908,0,0,0.32
"33229",52.284727,4.844127,"NL",1,1969.5059,0,0,1.34
"33230",52.284753,5.17444,"NL",1,430.9296,0,0,0.29
"33231",52.284879,6.14531,"NL",1,735.4551,0,0,0.5
"33232",52.284921,4.809131,"NL",1,3327.6834,0.01,0,2.27
"33233",52.284935,4.799204,"NL",1,1870.6223,0,0,1.28
"33234",52.285105,4.862377,"NL",2,2847.4937,0,0.01,0.97
"33235",52.285112,6.676737,"NL",2,1415.5596,0,0.01,0.48
"33236",52.285167,4.580965,"NL",1,646.3017,0,0,0.44
"33237",52.28521,6.838367,"NL",1,594.583,0,0,0.41
"33238",52.285222,5.949581,"NL",1,1004.0239,0,0,0.69
"33239",52.28523,4.589734,"NL",1,1846.3031,0,0,1.26
"33240",52.285311,4.869088,"NL",1,1046.4464,0,0,0.71
"33241",52.285356,10.457624,"DE",7,16347.0282,0.02,0.02,1.07
"33242",52.285366,5.971231,"NL",1,443.1819,0,0,0.3
"33243",52.285394,6.146521,"NL",1,123.0785,0,0,0.08
"33244",52.285415,4.588957,"NL",1,492.4376,0,0,0.34
"33245",52.285421,4.578362,"NL",1,246.2188,0,0,0.17
"33246",52.285567,4.586774,"NL",1,216.5424,0,0,0.15
"33247",52.285628,4.587428,"NL",1,1163.182,0,0,0.79
"33248",52.28564,6.146577,"NL",1,369.298,0,0,0.25
"33249",52.285669,6.828219,"NL",1,676.9025,0,0,0.46
"33250",52.285755,5.979269,"NL",1,1655.3729,0,0,1.13
"33251",52.285784,6.156711,"NL",1,307.7268,0,0,0.21
"33252",52.285831,5.149975,"NL",1,861.7356,0,0,0.59
"33253",52.285949,6.833045,"NL",1,276.696,0,0,0.19
"33254",52.286051,6.818698,"NL",1,215.1873,0,0,0.15
"33255",52.286069,5.57166,"NL",1,2905.5552,0,0,1.98
"33256",52.286135,13.87858,"DE",2,3722.9895,0,0.01,0.85
"33257",52.286206,9.165529,"DE",1,1032.5425,0,0,0.47
"33258",52.28623,4.827891,"NL",1,2954.5652,0.01,0,2.02
"33259",52.286241,6.843608,"NL",2,1882.9363,0,0.01,0.64
"33260",52.286263,6.813484,"NL",1,1261.1419,0,0,0.86
"33261",52.286427,6.40706,"NL",1,184.7094,0,0,0.13
"33262",52.286475,6.153818,"NL",1,184.094,0,0,0.13
"33263",52.28648,4.575756,"NL",1,1273.0218,0,0,0.87
"33264",52.286541,6.822891,"NL",1,610.1594,0,0,0.42
"33265",52.286661,4.596973,"NL",1,1941.9832,0,0,1.33
"33266",52.286761,6.833517,"NL",1,92.2936,0,0,0.06
"33267",52.286822,5.97579,"NL",1,2179.2144,0,0,1.49
"33268",52.286945,6.836581,"NL",1,6524.767,0.01,0,4.45
"33269",52.287024,5.274691,"NL",2,1674.03,0,0.01,0.57
"33270",52.287081,6.158009,"NL",1,2470.9888,0,0,1.69
"33271",52.287124,7.896546,"DE",11,14532.1091,0.02,0.03,0.61
"33272",52.28716,6.837847,"NL",1,947.9307,0,0,0.65
"33273",52.287164,4.848024,"NL",1,1416.0535,0,0,0.97
"33274",52.287215,5.969911,"NL",1,344.6698,0,0,0.24
"33275",52.287249,5.249278,"NL",1,1187.2573,0,0,0.81
"33276",52.287267,4.574794,"NL",1,2091.9065,0,0,1.43
"33277",52.287267,4.577757,"NL",1,615.5786,0,0,0.42
"33278",52.287339,5.144716,"NL",1,554.0081,0,0,0.38
"33279",52.287418,5.174808,"NL",1,1070.3946,0,0,0.73
"33280",52.287443,5.960863,"NL",1,1390.4987,0,0,0.95
"33281",52.287539,5.263442,"NL",1,541.694,0,0,0.37
"33282",52.287558,8.655878,"DE",7,19094.1936,0.02,0.02,1.25
"33283",52.287579,5.250327,"NL",1,184.4642,0,0,0.13
"33284",52.28774,5.978434,"NL",1,307.7268,0,0,0.21
"33285",52.287756,5.981421,"NL",1,2085.9941,0,0,1.42
"33286",52.287898,5.274641,"NL",1,658.7992,0,0,0.45
"33287",52.287914,6.816957,"NL",1,319.8568,0,0,0.22
"33288",52.287973,6.823754,"NL",2,1803.2048,0,0.01,0.62
"33289",52.28801,5.275195,"NL",1,313.8231,0,0,0.21
"33290",52.288057,4.868466,"NL",1,400.021,0,0,0.27
"33291",52.288189,6.578261,"NL",1,753.4326,0,0,0.51
"33292",52.288344,5.980105,"NL",1,400.0822,0,0,0.27
"33293",52.288401,10.546035,"DE",10,21956.3144,0.03,0.03,1.01
"33294",52.288431,6.843999,"NL",1,2582.618,0,0,1.76
"33295",52.288495,6.580106,"NL",1,676.7163,0,0,0.46
"33296",52.288582,5.251839,"NL",1,513.3102,0,0,0.35
"33297",52.288603,5.95581,"NL",1,245.9729,0,0,0.17
"33298",52.288628,6.840318,"NL",1,1176.174,0,0,0.8
"33299",52.288739,6.145952,"NL",1,2154.3404,0,0,1.47
"33300",52.288845,5.981479,"NL",1,473.9049,0,0,0.32
"33301",52.288884,5.615938,"NL",1,344.4843,0,0,0.24
"33302",52.288916,6.814836,"NL",1,344.3002,0,0,0.24
"33303",52.289003,6.421122,"NL",1,369.0514,0,0,0.25
"33304",52.289085,5.980129,"NL",1,215.372,0,0,0.15
"33305",52.289137,5.147848,"NL",1,609.4212,0,0,0.42
"33306",52.289205,6.812777,"NL",1,815.5554,0,0,0.56
"33307",52.289337,6.831461,"NL",1,1556.308,0,0,1.06
"33308",52.289366,6.003638,"NL",1,209.2154,0,0,0.14
"33309",52.289383,4.5805,"NL",1,535.6573,0,0,0.37
"33310",52.289406,4.575812,"NL",1,1631.1776,0,0,1.11
"33311",52.289541,6.57357,"NL",1,1230.7266,0,0,0.84
"33312",52.289548,5.657711,"NL",2,1525.7683,0,0.01,0.52
"33313",52.289598,6.156459,"NL",1,923.1207,0,0,0.63
"33314",52.289644,4.971784,"NL",1,124.6176,0,0,0.09
"33315",52.289721,4.827869,"NL",1,768.8884,0,0,0.52
"33316",52.289765,5.245846,"NL",1,276.9419,0,0,0.19
"33317",52.289768,5.262458,"NL",1,1046.3221,0,0,0.71
"33318",52.289867,5.246744,"NL",3,3142.6008,0.01,0.01,0.72
"33319",52.289941,4.866099,"NL",1,1923.0186,0,0,1.31
"33320",52.290046,5.245016,"NL",1,257.732,0,0,0.18
"33321",52.290065,6.826375,"NL",1,492.4376,0,0,0.34
"33322",52.290141,5.261892,"NL",1,615.5786,0,0,0.42
"33323",52.290194,5.974604,"NL",1,566.3229,0,0,0.39
"33324",52.290225,4.836448,"NL",1,886.179,0,0,0.6
"33325",52.290225,6.928074,"NL",2,867.5228,0,0.01,0.3
"33326",52.290309,5.625641,"NL",1,430.3753,0,0,0.29
"33327",52.290311,6.827357,"NL",1,3248.872,0.01,0,2.22
"33328",52.290397,9.33608,"DE",3,1605.0035,0,0.01,0.25
"33329",52.290501,6.156612,"NL",1,554.0081,0,0,0.38
"33330",52.290598,5.613326,"NL",1,430.8678,0,0,0.29
"33331",52.290615,6.838538,"NL",1,307.7275,0,0,0.21
"33332",52.290653,5.790623,"NL",1,954.0284,0,0,0.65
"33333",52.290716,5.261228,"NL",1,123.0785,0,0,0.08
"33334",52.290721,4.873953,"NL",1,738.4105,0,0,0.5
"33335",52.290759,4.835931,"NL",1,1205.5412,0,0,0.82
"33336",52.290829,4.834474,"NL",1,430.3746,0,0,0.29
"33337",52.290897,5.241347,"NL",1,830.8875,0,0,0.57
"33338",52.291075,4.915054,"NL",1,202.6266,0,0,0.14
"33339",52.291082,10.520824,"DE",9,33013.2182,0.04,0.02,1.68
"33340",52.291094,5.26628,"NL",1,615.3946,0,0,0.42
"33341",52.291164,4.914374,"NL",1,800.2269,0,0,0.55
"33342",52.291184,4.853863,"NL",1,10522.1505,0.02,0,7.18
"33343",52.291204,4.988074,"NL",1,4597.1365,0.01,0,3.14
"33344",52.291343,5.256459,"NL",1,430.9296,0,0,0.29
"33345",52.291424,4.593134,"NL",1,949.7798,0,0,0.65
"33346",52.291438,6.007801,"NL",1,368.9889,0,0,0.25
"33347",52.291468,6.75876,"NL",2,3615.5179,0.01,0.01,1.23
"33348",52.291505,4.527327,"NL",1,368.6819,0,0,0.25
"33349",52.291524,4.581638,"NL",2,2831.0533,0,0.01,0.97
"33350",52.291525,6.757498,"NL",1,399.8363,0,0,0.27
"33351",52.291588,6.814531,"NL",1,430.9296,0,0,0.29
"33352",52.291607,6.75791,"NL",1,430.9296,0,0,0.29
"33353",52.291631,5.231845,"NL",1,1188.4867,0,0,0.81
"33354",52.291653,6.573747,"NL",1,6449.7191,0.01,0,4.4
"33355",52.291658,6.572349,"NL",1,905.3256,0,0,0.62
"33356",52.291672,6.934519,"NL",1,1561.2333,0,0,1.07
"33357",52.291681,4.982636,"NL",1,4373.2549,0.01,0,2.99
"33358",52.291687,5.603,"NL",1,492.4376,0,0,0.34
"33359",52.291697,4.58291,"NL",1,554.0081,0,0,0.38
"33360",52.291807,5.247754,"NL",1,184.7094,0,0,0.13
"33361",52.291842,5.612292,"NL",1,861.7966,0,0,0.59
"33362",52.291862,7.960451,"DE",14,20094.1346,0.02,0.04,0.66
"33363",52.29189,4.836586,"NL",2,1157.4574,0,0.01,0.4
"33364",52.291946,5.232339,"NL",1,492.1292,0,0,0.34
"33365",52.292013,5.246499,"NL",1,246.2188,0,0,0.17
"33366",52.292035,4.909825,"NL",1,4269.0865,0.01,0,2.91
"33367",52.292044,5.616247,"NL",1,621.1817,0,0,0.42
"33368",52.292046,5.266597,"NL",1,1476.637,0,0,1.01
"33369",52.292145,5.25316,"NL",1,2897.6711,0,0,1.98
"33370",52.292232,4.867077,"NL",1,6896.7796,0.01,0,4.71
"33371",52.292247,6.803357,"NL",1,689.3403,0,0,0.47
"33372",52.29229,4.693215,"NL",1,166.1775,0,0,0.11
"33373",52.292291,5.167939,"NL",1,301.5701,0,0,0.21
"33374",52.292311,6.479328,"NL",1,1077.1077,0,0,0.74
"33375",52.292332,4.968897,"NL",1,696.7285,0,0,0.48
"33376",52.29234,4.67523,"NL",1,408.6392,0,0,0.28
"33377",52.292359,5.9731,"NL",1,388.3209,0,0,0.27
"33378",52.292388,5.600817,"NL",1,858.5947,0,0,0.59
"33379",52.292393,6.149954,"NL",1,295.2286,0,0,0.2
"33380",52.292399,6.760371,"NL",1,990.9715,0,0,0.68
"33381",52.292412,5.221374,"NL",1,8324.7677,0.01,0,5.68
"33382",52.292458,4.83113,"NL",1,393.9873,0,0,0.27
"33383",52.292566,6.143171,"NL",1,307.1725,0,0,0.21
"33384",52.292593,5.233137,"NL",1,369.2973,0,0,0.25
"33385",52.29261,6.739854,"NL",1,92.3547,0,0,0.06
"33386",52.292718,5.605239,"NL",1,1218.5354,0,0,0.83
"33387",52.292725,5.627044,"NL",1,923.2429,0,0,0.63
"33388",52.292733,4.581658,"NL",1,206.1363,0,0,0.14
"33389",52.292816,4.663203,"NL",1,307.7893,0,0,0.21
"33390",52.292837,4.967262,"NL",1,800.1651,0,0,0.55
"33391",52.292862,4.671892,"NL",2,1417.2821,0,0.01,0.48
"33392",52.292869,5.616604,"NL",1,653.8113,0,0,0.45
"33393",52.292886,6.802354,"NL",1,184.649,0,0,0.13
"33394",52.29289,6.796019,"NL",1,677.0865,0,0,0.46
"33395",52.292932,6.808923,"NL",1,2700.0946,0,0,1.84
"33396",52.292938,6.56788,"NL",1,9071.8618,0.02,0,6.19
"33397",52.292952,6.762559,"NL",1,1984.2769,0,0,1.35
"33398",52.292983,4.966511,"NL",1,369.2973,0,0,0.25
"33399",52.293023,6.805379,"NL",1,492.5001,0,0,0.34
"33400",52.293036,4.673188,"NL",1,430.9296,0,0,0.29
"33401",52.293036,5.25366,"NL",1,393.9262,0,0,0.27
"33402",52.293114,5.620511,"NL",1,326.1364,0,0,0.22
"33403",52.293137,13.029903,"DE",2,7742.4198,0.01,0.01,1.78
"33404",52.293153,6.581781,"NL",1,3447.6194,0.01,0,2.35
"33405",52.293175,6.74891,"NL",1,461.6513,0,0,0.32
"33406",52.293195,4.908962,"NL",1,3547.5463,0.01,0,2.42
"33407",52.293207,6.134474,"NL",1,1261.4483,0,0,0.86
"33408",52.293216,5.614722,"NL",1,320.0409,0,0,0.22
"33409",52.293235,5.793048,"NL",1,215.4339,0,0,0.15
"33410",52.293298,5.249904,"NL",1,507.8307,0,0,0.35
"33411",52.293328,4.583269,"NL",1,646.3634,0,0,0.44
"33412",52.293401,6.749518,"NL",2,733.4214,0,0.01,0.25
"33413",52.293465,4.805394,"NL",1,364.3102,0,0,0.25
"33414",52.293488,5.635807,"NL",1,2841.4583,0,0,1.94
"33415",52.29356,5.624719,"NL",1,215.1873,0,0,0.15
"33416",52.293582,4.855908,"NL",1,307.7893,0,0,0.21
"33417",52.293608,5.618673,"NL",1,1889.1555,0,0,1.29
"33418",52.293633,5.60518,"NL",1,10447.4063,0.02,0,7.13
"33419",52.293638,4.844607,"NL",1,492.5001,0,0,0.34
"33420",52.293638,6.806897,"NL",1,241.231,0,0,0.16
"33421",52.293683,5.613247,"NL",2,584.793,0,0.01,0.2
"33422",52.293776,6.314589,"NL",1,331.8632,0,0,0.23
"33423",52.293821,6.575768,"NL",1,1415.868,0,0,0.97
"33424",52.293835,6.798103,"NL",1,565.9526,0,0,0.39
"33425",52.293841,5.793068,"NL",1,245.9729,0,0,0.17
"33426",52.293844,4.986043,"NL",1,2422.8459,0,0,1.65
"33427",52.293862,4.973141,"NL",1,153.8634,0,0,0.11
"33428",52.293875,5.267076,"NL",1,584.7312,0,0,0.4
"33429",52.293928,4.663111,"NL",1,877.0037,0,0,0.6
"33430",52.293939,4.920866,"NL",1,492.2535,0,0,0.34
"33431",52.293943,5.630583,"NL",1,147.7678,0,0,0.1
"33432",52.293955,6.4961,"NL",1,246.2188,0,0,0.17
"33433",52.293958,7.074426,"DE",19,32281.3413,0.04,0.05,0.78
"33434",52.293988,5.620549,"NL",1,2665.0633,0,0,1.82
"33435",52.294009,4.673253,"NL",1,528.8874,0,0,0.36
"33436",52.294044,5.639044,"NL",1,246.2188,0,0,0.17
"33437",52.294061,4.662616,"NL",1,652.5202,0,0,0.45
"33438",52.294073,5.239139,"NL",1,843.3259,0,0,0.58
"33439",52.294116,5.264307,"NL",1,196.8394,0,0,0.13
"33440",52.294129,6.755501,"NL",1,455.3105,0,0,0.31
"33441",52.294142,10.40474,"DE",1,1283.0891,0,0,0.59
"33442",52.294147,6.794024,"NL",1,9196.2975,0.02,0,6.28
"33443",52.294202,5.161087,"NL",1,3806.3256,0.01,0,2.6
"33444",52.294229,4.850605,"NL",1,2058.473,0,0,1.41
"33445",52.294256,4.662322,"NL",1,123.0785,0,0,0.08
"33446",52.29426,4.660404,"NL",1,812.4792,0,0,0.55
"33447",52.294263,4.993896,"NL",1,1181.716,0,0,0.81
"33448",52.294322,4.689215,"NL",1,640.0206,0,0,0.44
"33449",52.294344,5.582331,"NL",1,215.372,0,0,0.15
"33450",52.294437,4.658134,"NL",3,4604.3357,0.01,0.01,1.05
"33451",52.29444,5.973988,"NL",1,369.0514,0,0,0.25
"33452",52.29445,4.978345,"NL",1,184.7094,0,0,0.13
"33453",52.294467,6.154186,"NL",1,2431.2807,0,0,1.66
"33454",52.294616,4.689779,"NL",1,215.372,0,0,0.15
"33455",52.294653,5.255304,"NL",1,369.2973,0,0,0.25
"33456",52.294688,6.808023,"NL",1,1605.6881,0,0,1.1
"33457",52.294696,4.593211,"NL",2,399.9585,0,0.01,0.14
"33458",52.294789,6.741005,"NL",1,676.9012,0,0,0.46
"33459",52.294947,6.794332,"NL",2,553.2676,0,0.01,0.19
"33460",52.294993,6.805955,"NL",1,344.7316,0,0,0.24
"33461",52.295011,4.92148,"NL",1,553.8838,0,0,0.38
"33462",52.295025,4.863013,"NL",1,369.1132,0,0,0.25
"33463",52.295131,4.660516,"NL",1,800.1047,0,0,0.55
"33464",52.295167,5.975113,"NL",2,1600.3302,0,0.01,0.55
"33465",52.295171,4.850198,"NL",1,245.9729,0,0,0.17
"33466",52.295207,6.571346,"NL",1,4278.2021,0.01,0,2.92
"33467",52.295224,5.638151,"NL",1,1344.2587,0,0,0.92
"33468",52.295273,5.620974,"NL",1,338.5124,0,0,0.23
"33469",52.295371,4.660157,"NL",1,1538.0213,0,0,1.05
"33470",52.295374,4.981376,"NL",1,184.7094,0,0,0.13
"33471",52.295377,6.767455,"NL",1,215.4339,0,0,0.15
"33472",52.295449,6.819478,"NL",1,614.8358,0,0,0.42
"33473",52.295452,4.675712,"NL",1,646.2385,0,0,0.44
"33474",52.295454,5.642791,"NL",1,3257.3057,0.01,0,2.22
"33475",52.295465,4.58713,"NL",1,3070.9932,0.01,0,2.1
"33476",52.295483,5.601499,"NL",2,763.222,0,0.01,0.26
"33477",52.295483,6.757668,"NL",1,861.7356,0,0,0.59
"33478",52.295553,4.995374,"NL",1,1935.5183,0,0,1.32
"33479",52.29558,5.607276,"NL",3,2277.5411,0,0.01,0.52
"33480",52.295582,6.959348,"NL",1,307.7893,0,0,0.21
"33481",52.295585,5.627345,"NL",1,781.2019,0,0,0.53
"33482",52.295624,6.745531,"NL",1,2725.6473,0,0,1.86
"33483",52.295639,5.2569,"NL",1,590.2725,0,0,0.4
"33484",52.295646,5.600413,"NL",1,2966.3263,0.01,0,2.02
"33485",52.295654,6.741374,"NL",2,676.8407,0,0.01,0.23
"33486",52.295699,4.673611,"NL",1,7171.5063,0.01,0,4.9
"33487",52.295711,4.845639,"NL",1,806.3204,0,0,0.55
"33488",52.295725,5.602735,"NL",1,1538.884,0,0,1.05
"33489",52.295768,5.629488,"NL",1,750.9094,0,0,0.51
"33490",52.295795,4.594553,"NL",1,1808.8058,0,0,1.23
"33491",52.295803,6.744005,"NL",2,6111.5618,0.01,0.01,2.09
"33492",52.295807,4.853786,"NL",1,258.4703,0,0,0.18
"33493",52.295827,6.747457,"NL",1,402.668,0,0,0.27
"33494",52.295906,5.976355,"NL",1,788.0372,0,0,0.54
"33495",52.295914,5.633349,"NL",2,2757.3537,0,0.01,0.94
"33496",52.296117,5.602827,"NL",1,615.332,0,0,0.42
"33497",52.296184,5.161468,"NL",1,386.5976,0,0,0.26
"33498",52.296202,5.606851,"NL",1,492.4376,0,0,0.34
"33499",52.296216,6.800228,"NL",1,7427.5785,0.01,0,5.07
"33500",52.296267,6.802913,"NL",1,5552.4575,0.01,0,3.79
"33501",52.296269,5.265122,"NL",1,898.6779,0,0,0.61
"33502",52.296302,6.76673,"NL",1,430.8053,0,0,0.29
"33503",52.296307,6.745795,"NL",1,184.649,0,0,0.13
"33504",52.296331,5.639233,"NL",1,492.4376,0,0,0.34
"33505",52.296347,4.855714,"NL",1,430.9296,0,0,0.29
"33506",52.296406,6.803618,"NL",1,246.2188,0,0,0.17
"33507",52.296456,5.598601,"NL",1,892.5205,0,0,0.61
"33508",52.296465,6.772824,"NL",1,1476.9446,0,0,1.01
"33509",52.296474,5.978695,"NL",1,1132.3375,0,0,0.77
"33510",52.296558,4.909045,"NL",1,1452.7485,0,0,0.99
"33511",52.296611,5.151557,"NL",1,707.3797,0,0,0.48
"33512",52.296637,4.859252,"NL",1,307.7893,0,0,0.21
"33513",52.296657,6.773369,"NL",1,775.5994,0,0,0.53
"33514",52.296665,4.688898,"NL",1,2301.6129,0,0,1.57
"33515",52.296678,6.758109,"NL",1,609.3578,0,0,0.42
"33516",52.29668,4.968334,"NL",2,522.9148,0,0.01,0.18
"33517",52.296701,6.753052,"NL",1,1126.8558,0,0,0.77
"33518",52.296721,4.585417,"NL",1,184.4024,0,0,0.13
"33519",52.296755,6.747846,"NL",1,1317.1698,0,0,0.9
"33520",52.296789,6.265578,"NL",1,912.7742,0,0,0.62
"33521",52.29683,5.79346,"NL",1,738.596,0,0,0.5
"33522",52.29684,4.995565,"NL",1,153.8634,0,0,0.11
"33523",52.296869,4.996447,"NL",1,3761.4405,0.01,0,2.57
"33524",52.296902,4.661671,"NL",1,4579.4013,0.01,0,3.13
"33525",52.296965,6.931346,"NL",1,2110.9927,0,0,1.44
"33526",52.296991,6.817446,"NL",2,1390.7459,0,0.01,0.47
"33527",52.297035,6.933503,"NL",1,1440.0031,0,0,0.98
"33528",52.297056,5.24959,"NL",2,800.2269,0,0.01,0.27
"33529",52.297078,4.976866,"NL",1,528.6394,0,0,0.36
"33530",52.297128,4.677103,"NL",1,947.9336,0,0,0.65
"33531",52.297144,5.265387,"NL",1,332.355,0,0,0.23
"33532",52.297181,5.27735,"NL",1,215.372,0,0,0.15
"33533",52.297187,4.664612,"NL",1,473.7209,0,0,0.32
"33534",52.29722,5.04263,"NL",1,215.4339,0,0,0.15
"33535",52.297233,4.663156,"NL",1,215.372,0,0,0.15
"33536",52.297292,4.67653,"NL",1,1998.6833,0,0,1.36
"33537",52.297299,6.755759,"NL",1,6031.5948,0.01,0,4.12
"33538",52.297346,4.592353,"NL",2,781.2636,0,0.01,0.27
"33539",52.297393,4.591205,"NL",1,853.7924,0,0,0.58
"33540",52.297405,5.059155,"NL",1,2543.1522,0,0,1.74
"33541",52.297446,4.668631,"NL",1,707.934,0,0,0.48
"33542",52.297509,4.682564,"NL",1,201.3944,0,0,0.14
"33543",52.297511,6.73728,"NL",1,2485.709,0,0,1.7
"33544",52.297535,5.616907,"NL",1,523.2232,0,0,0.36
"33545",52.297558,5.25725,"NL",1,2968.2938,0.01,0,2.03
"33546",52.297559,4.666874,"NL",1,3105.35,0.01,0,2.12
"33547",52.297597,6.489102,"NL",1,215.2491,0,0,0.15
"33548",52.297631,6.776518,"NL",1,13046.1568,0.02,0,8.91
"33549",52.297677,4.967901,"NL",1,246.2188,0,0,0.17
"33550",52.297677,5.040719,"NL",1,1883.4897,0,0,1.29
"33551",52.297737,5.042111,"NL",1,738.4717,0,0,0.5
"33552",52.297739,5.225274,"NL",1,1033.8844,0,0,0.71
"33553",52.297741,6.767038,"NL",1,184.649,0,0,0.13
"33554",52.297755,5.635049,"NL",1,1080.9257,0,0,0.74
"33555",52.297788,5.043169,"NL",1,985.0002,0,0,0.67
"33556",52.297795,5.041028,"NL",1,2677.6246,0,0,1.83
"33557",52.297816,6.502265,"NL",1,985.0002,0,0,0.67
"33558",52.297871,5.283591,"NL",3,5904.6363,0.01,0.01,1.34
"33559",52.297959,5.264607,"NL",1,414.8593,0,0,0.28
"33560",52.297962,4.961881,"NL",1,443.3027,0,0,0.3
"33561",52.29797,6.74397,"NL",1,738.7189,0,0,0.5
"33562",52.298003,4.665052,"NL",2,624.5656,0,0.01,0.21
"33563",52.298005,5.266127,"NL",1,664.587,0,0,0.45
"33564",52.29803,4.708495,"NL",1,2449.9995,0,0,1.67
"33565",52.298081,4.554266,"NL",1,374.4079,0,0,0.26
"33566",52.298085,6.578239,"NL",1,184.649,0,0,0.13
"33567",52.298112,5.042229,"NL",1,427.7268,0,0,0.29
"33568",52.298149,6.497391,"NL",1,350.5799,0,0,0.24
"33569",52.29817,6.74785,"NL",1,276.8799,0,0,0.19
"33570",52.298172,6.932921,"NL",1,1227.8898,0,0,0.84
"33571",52.298181,6.515048,"NL",1,1014.8613,0,0,0.69
"33572",52.298202,6.772387,"NL",1,492.5001,0,0,0.34
"33573",52.298221,4.667165,"NL",1,522.3598,0,0,0.36
"33574",52.298226,13.695006,"DE",2,2406.1581,0,0.01,0.55
"33575",52.298234,5.219563,"NL",1,332.355,0,0,0.23
"33576",52.298245,4.911764,"NL",1,421.4473,0,0,0.29
"33577",52.298259,6.501579,"NL",1,430.9296,0,0,0.29
"33578",52.298307,5.254445,"NL",1,793.6993,0,0,0.54
"33579",52.298348,4.975972,"NL",1,2595.604,0,0,1.77
"33580",52.298362,5.239792,"NL",1,480.1228,0,0,0.33
"33581",52.298428,5.623181,"NL",1,368.8048,0,0,0.25
"33582",52.29843,5.225289,"NL",1,984.8759,0,0,0.67
"33583",52.298465,5.605663,"NL",3,4912.5526,0.01,0.01,1.12
"33584",52.298493,4.675295,"NL",1,738.5953,0,0,0.5
"33585",52.298507,4.592793,"NL",1,2837.1436,0,0,1.94
"33586",52.298511,5.267505,"NL",1,162.5441,0,0,0.11
"33587",52.298609,4.877402,"NL",1,430.741,0,0,0.29
"33588",52.298611,5.603307,"NL",1,1920.4954,0,0,1.31
"33589",52.298614,5.633488,"NL",1,2202.9187,0,0,1.5
"33590",52.298653,5.618473,"NL",1,299.1071,0,0,0.2
"33591",52.298666,4.585103,"NL",1,720.1856,0,0,0.49
"33592",52.298727,4.665078,"NL",1,553.9463,0,0,0.38
"33593",52.298727,7.999211,"DE",23,70696.0824,0.08,0.06,1.41
"33594",52.298743,6.745789,"NL",1,2513.4153,0,0,1.72
"33595",52.298799,4.985976,"NL",1,375.5158,0,0,0.26
"33596",52.298815,6.49322,"NL",1,2326.6134,0,0,1.59
"33597",52.298825,6.520331,"NL",1,3062.3747,0.01,0,2.09
"33598",52.298838,4.902777,"NL",1,504.8135,0,0,0.34
"33599",52.298841,5.259486,"NL",1,8053.3117,0.01,0,5.5
"33600",52.29892,6.322669,"NL",1,3681.213,0.01,0,2.51
"33601",52.298945,4.673454,"NL",1,646.3017,0,0,0.44
"33602",52.298954,6.541894,"NL",1,123.0785,0,0,0.08
"33603",52.298963,6.746066,"NL",1,1335.7649,0,0,0.91
"33604",52.298967,5.605885,"NL",1,1353.8662,0,0,0.92
"33605",52.29897,5.260866,"NL",1,104.6077,0,0,0.07
"33606",52.299015,6.518972,"NL",2,2935.66,0.01,0.01,1
"33607",52.299063,5.597024,"NL",1,566.2603,0,0,0.39
"33608",52.299075,5.62177,"NL",1,461.5902,0,0,0.32
"33609",52.299085,4.590028,"NL",1,1083.2651,0,0,0.74
"33610",52.299125,6.530498,"NL",1,245.9729,0,0,0.17
"33611",52.299214,5.599863,"NL",1,1661.4723,0,0,1.13
